transaction_id,account_id,transaction_date,transaction_type,channel,amount,merchant_category,transaction_status
T001567,A00108,2025-02-11,UPI,Mobile,738.07,Retail,Success
T001568,A00533,2025-11-14,UPI,Mobile,570.91,Travel,Success
T001569,A00097,2025-05-18,NEFT,Branch,106409.49,Retail,Success
T001570,A00205,2024-09-24,UPI,Mobile,480.55,Healthcare,Success
T001571,A00525,2025-12-04,UPI,Mobile,1584.32,Travel,Success
T001572,A00244,2025-07-06,Debit,Mobile,3829.7,Utility,Reversed
T001573,A00437,2024-01-30,Debit,Internet Banking,22757.0,Retail,Success
T001574,A00580,2025-10-13,UPI,Mobile,1085.12,Retail,Success
T001575,A00428,2025-05-23,Debit,Internet Banking,20752.2,Utility,Success
T001576,A00003,2025-01-20,UPI,Mobile,2317.11,Retail,Success
T001577,A00236,2025-10-06,Debit,Branch,38170.23,Travel,Success
T001578,A00389,2024-01-16,NEFT,Branch,8768.98,Healthcare,Success
T001579,A00430,2025-08-06,Credit,Mobile,5132.54,Utility,Success
T001580,A00348,2025-08-04,Debit,Internet Banking,20064.68,Retail,Success
T001581,A00282,2024-08-28,UPI,Mobile,1925.44,Utility,Success
T001582,A00166,2024-05-09,NEFT,Internet Banking,28310.48,Education,Failed
T001583,A00242,2025-11-09,NEFT,Mobile,113423.35,Retail,Success
T001584,A00310,2025-10-25,Credit,ATM,10838.36,Travel,Success
T001585,A00482,2025-10-03,UPI,Mobile,764.1,Healthcare,Success
T001586,A00037,2025-12-12,ATM,ATM,500.0,Cash Withdrawal,Success
T001587,A00580,2025-02-15,UPI,Mobile,3141.07,Healthcare,Success
T001588,A00197,2024-01-27,IMPS,Mobile,34443.79,Education,Success
T001589,A00066,2025-10-04,ATM,ATM,5000.0,Cash Withdrawal,Success
T001590,A00409,2025-07-08,Credit,Internet Banking,11673.86,Loan EMI,Success
T001591,A00136,2024-11-23,UPI,Mobile,2457.63,Travel,Success
T001592,A00567,2024-11-21,ATM,ATM,500.0,Cash Withdrawal,Success
T001593,A00250,2025-01-12,Credit,ATM,17189.49,Retail,Success
T001594,A00415,2025-01-25,ATM,ATM,2000.0,Cash Withdrawal,Success
T001595,A00032,2025-11-20,Credit,ATM,5077.17,Utility,Success
T001596,A00398,2024-10-01,Debit,Internet Banking,8873.7,Loan EMI,Success
T001597,A00375,2025-09-18,Debit,Branch,3545.07,Utility,Success
T001598,A00283,2025-02-04,NEFT,Internet Banking,43006.25,Investment,Success
T001599,A00109,2024-12-14,UPI,Mobile,4961.94,Utility,Success
T001600,A00348,2024-07-10,UPI,Mobile,646.21,Utility,Failed
T001601,A00187,2024-12-17,Debit,Branch,2983.68,Investment,Success
T001602,A00234,2024-12-17,UPI,Mobile,878.38,Utility,Success
T001603,A00538,2024-04-18,UPI,Mobile,1242.19,Healthcare,Success
T001604,A00523,2025-06-15,Debit,Internet Banking,324308.99,Healthcare,Success
T001605,A00305,2024-09-24,Debit,Branch,8524.23,Cash Withdrawal,Success
T001606,A00546,2025-08-13,Credit,Mobile,13791.53,Loan EMI,Success
T001607,A00210,2025-06-18,NEFT,Mobile,22800.88,Retail,Success
T001608,A00091,2025-01-07,Debit,ATM,9544.45,Travel,Success
T001609,A00347,2024-12-01,Debit,Branch,5893.62,Utility,Success
T001610,A00449,2025-05-02,ATM,ATM,10000.0,Cash Withdrawal,Success
T001611,A00478,2024-11-20,Credit,ATM,4528.72,Utility,Success
T001612,A00115,2024-10-17,IMPS,Internet Banking,56764.44,Utility,Success
T001613,A00408,2025-09-22,UPI,Mobile,1052.77,Retail,Success
T001614,A00062,2025-09-11,ATM,ATM,1000.0,Cash Withdrawal,Success
T001615,A00384,2024-05-12,Debit,ATM,14447.56,Investment,Success
T001616,A00351,2025-07-24,NEFT,Mobile,17110.54,Healthcare,Success
T001617,A00540,2025-03-01,NEFT,Mobile,33776.85,Retail,Success
T001618,A00176,2024-05-21,UPI,Mobile,147.22,Utility,Reversed
T001619,A00297,2025-07-08,UPI,Mobile,1119.36,Healthcare,Success
T001620,A00337,2025-12-30,NEFT,Mobile,18686.88,Investment,Success
T001621,A00125,2024-03-25,NEFT,Mobile,72296.22,Education,Failed
T001622,A00007,2024-02-10,Credit,ATM,3962.34,Healthcare,Success
T001623,A00244,2024-03-15,IMPS,Internet Banking,30224.07,Utility,Success
T001624,A00072,2024-08-01,Credit,ATM,13522.07,Loan EMI,Success
T001625,A00455,2025-07-22,ATM,ATM,20000.0,Cash Withdrawal,Success
T001626,A00555,2025-06-21,UPI,Mobile,3042.23,Healthcare,Reversed
T001627,A00524,2024-05-27,UPI,Mobile,2758.96,Travel,Success
T001628,A00471,2024-10-26,UPI,Mobile,1426.09,Travel,Success
T001629,A00550,2025-12-21,Credit,ATM,11378.57,Cash Withdrawal,Failed
T001630,A00561,2024-08-11,NEFT,Internet Banking,72254.1,Retail,Success
T001631,A00140,2024-07-13,NEFT,Internet Banking,31582.92,Investment,Success
T001632,A00008,2025-10-03,Debit,Mobile,12202.43,Retail,Success
T001633,A00095,2025-06-16,Debit,ATM,22632.06,Loan EMI,Success
T001634,A00495,2024-12-19,Credit,Branch,41348.48,Loan EMI,Success
T001635,A00487,2024-06-30,NEFT,Mobile,40541.23,Healthcare,Success
T001636,A00386,2025-07-29,UPI,Mobile,2208.97,Healthcare,Success
T001637,A00034,2024-11-29,Credit,Mobile,18260.59,Loan EMI,Success
T001638,A00253,2024-04-14,Debit,Branch,22499.77,Loan EMI,Success
T001639,A00184,2024-03-05,UPI,Mobile,3094.48,Travel,Success
T001640,A00229,2025-08-01,ATM,ATM,1000.0,Cash Withdrawal,Failed
T001641,A00346,2024-07-05,Credit,Branch,7146.71,Investment,Failed
T001642,A00457,2024-11-30,ATM,ATM,10000.0,Cash Withdrawal,Success
T001643,A00589,2025-07-17,Credit,Branch,13470.27,Healthcare,Success
T001644,A00257,2025-08-14,NEFT,Branch,67192.69,Investment,Failed
T001645,A00281,2025-03-03,Credit,Internet Banking,25426.75,Loan EMI,Success
T001646,A00308,2024-09-10,IMPS,Branch,30264.68,Education,Success
T001647,A00532,2025-09-17,ATM,ATM,500.0,Cash Withdrawal,Success
T001648,A00469,2024-01-03,Debit,Branch,13258.67,Loan EMI,Success
T001649,A00260,2025-11-13,IMPS,Mobile,45145.15,Retail,Success
T001650,A00226,2025-05-17,ATM,ATM,2000.0,Cash Withdrawal,Failed
T001651,A00554,2024-09-05,Credit,Mobile,11126.26,Travel,Success
T001652,A00056,2025-07-15,Debit,Mobile,13035.91,Retail,Success
T001653,A00498,2025-06-15,UPI,Mobile,9304.14,Healthcare,Success
T001654,A00396,2025-11-14,UPI,Mobile,1298.9,Travel,Success
T001655,A00063,2024-02-11,Debit,ATM,10069.41,Cash Withdrawal,Success
T001656,A00085,2025-08-09,NEFT,Branch,7270.74,Education,Success
T001657,A00171,2024-08-03,NEFT,Branch,204450.76,Utility,Success
T001658,A00369,2025-11-10,Credit,ATM,14917.13,Education,Success
T001659,A00545,2024-07-16,Credit,Branch,20768.01,Retail,Reversed
T001660,A00086,2024-08-03,ATM,ATM,5000.0,Cash Withdrawal,Failed
T001661,A00152,2025-02-11,Credit,Branch,18454.6,Utility,Success
T001662,A00492,2025-02-23,UPI,Mobile,728.83,Travel,Success
T001663,A00094,2024-04-28,Credit,Internet Banking,17782.27,Travel,Success
T001664,A00127,2025-09-24,ATM,ATM,5000.0,Cash Withdrawal,Success
T001665,A00564,2025-03-24,IMPS,Internet Banking,30686.79,Retail,Success
T001666,A00312,2025-08-08,Debit,Internet Banking,8328.4,Healthcare,Success
T001667,A00188,2025-04-11,ATM,ATM,20000.0,Cash Withdrawal,Success
T001668,A00110,2024-06-02,ATM,ATM,2000.0,Cash Withdrawal,Success
T001669,A00024,2025-07-25,ATM,ATM,20000.0,Cash Withdrawal,Failed
T001670,A00009,2025-08-13,ATM,ATM,1000.0,Cash Withdrawal,Success
T001671,A00135,2024-01-18,NEFT,Branch,10155.95,Investment,Success
T001672,A00371,2025-01-24,NEFT,Internet Banking,18910.58,Utility,Success
T001673,A00366,2024-05-11,NEFT,Branch,48119.18,Healthcare,Success
T001674,A00241,2025-04-09,Credit,ATM,13377.47,Education,Success
T001675,A00347,2025-07-06,Debit,ATM,12117.89,Utility,Success
T001676,A00078,2024-06-08,Credit,Internet Banking,1411.77,Retail,Success
T001677,A00170,2025-05-05,Debit,Internet Banking,12200.69,Cash Withdrawal,Success
T001678,A00063,2025-03-29,ATM,ATM,500.0,Cash Withdrawal,Success
T001679,A00023,2025-02-26,Debit,Branch,7067.9,Cash Withdrawal,Failed
T001680,A00113,2024-12-16,Debit,Branch,13440.5,Retail,Success
T001681,A00303,2024-02-03,Debit,Mobile,22917.43,Retail,Success
T001682,A00433,2025-05-23,UPI,Mobile,1037.16,Healthcare,Success
T001683,A00327,2025-09-29,Credit,Internet Banking,11612.59,Healthcare,Success
T001684,A00181,2024-09-09,Debit,Mobile,33884.07,Utility,Success
T001685,A00464,2024-01-03,Credit,Mobile,13005.53,Travel,Success
T001686,A00040,2024-07-31,Credit,Internet Banking,10670.19,Education,Success
T001687,A00095,2025-05-15,Credit,Mobile,5883.75,Retail,Success
T001688,A00390,2025-04-03,Credit,Mobile,18092.36,Travel,Success
T001689,A00495,2024-03-27,Debit,Mobile,5123.66,Investment,Success
T001690,A00494,2025-12-30,Debit,Mobile,23537.43,Retail,Success
T001691,A00566,2024-10-09,UPI,Mobile,2412.45,Travel,Success
T001692,A00208,2024-01-26,Credit,Internet Banking,7252.22,Utility,Success
T001693,A00377,2025-04-02,UPI,Mobile,762.51,Healthcare,Success
T001694,A00216,2024-05-03,UPI,Mobile,779.13,Utility,Success
T001695,A00212,2025-09-13,UPI,Mobile,239.77,Healthcare,Success
T001696,A00419,2025-03-23,NEFT,Internet Banking,46581.77,Education,Success
T001697,A00145,2025-12-17,NEFT,Internet Banking,4040.98,Utility,Success
T001698,A00444,2025-03-11,Credit,ATM,10212.14,Retail,Success
T001699,A00052,2025-04-02,UPI,Mobile,1332.03,Healthcare,Success
T001700,A00021,2025-11-01,Debit,Branch,8602.41,Travel,Success
T001701,A00284,2025-08-10,Credit,Branch,14623.0,Travel,Success
T001702,A00269,2025-09-17,UPI,Mobile,946.94,Retail,Success
T001703,A00530,2025-02-08,NEFT,Branch,38252.42,Healthcare,Success
T001704,A00210,2025-04-19,UPI,Mobile,3580.99,Retail,Success
T001705,A00311,2024-04-14,UPI,Mobile,2289.34,Healthcare,Success
T001706,A00518,2024-10-20,IMPS,Mobile,24443.92,Healthcare,Success
T001707,A00183,2024-11-26,UPI,Mobile,1509.17,Travel,Failed
T001708,A00308,2025-08-19,UPI,Mobile,1152.59,Retail,Success
T001709,A00016,2024-03-09,ATM,ATM,2000.0,Cash Withdrawal,Success
T001710,A00146,2024-01-27,Debit,Mobile,9668.31,Loan EMI,Success
T001711,A00180,2024-04-18,Credit,Mobile,12470.47,Utility,Success
T001712,A00273,2024-04-07,NEFT,Branch,9713.99,Utility,Success
T001713,A00547,2025-09-01,UPI,Mobile,303.1,Healthcare,Success
T001714,A00087,2025-03-31,IMPS,Branch,16079.15,Retail,Success
T001715,A00308,2025-11-08,UPI,Mobile,2179.4,Retail,Failed
T001716,A00274,2024-11-07,UPI,Mobile,2396.97,Travel,Success
T001717,A00378,2025-06-18,UPI,Mobile,2653.04,Travel,Success
T001718,A00541,2025-01-17,UPI,Mobile,708.69,Retail,Success
T001719,A00027,2024-09-22,UPI,Mobile,1616.37,Healthcare,Success
T001720,A00098,2024-07-03,NEFT,Mobile,25037.42,Retail,Success
T001721,A00096,2025-10-25,ATM,ATM,1000.0,Cash Withdrawal,Success
T001722,A00284,2024-06-18,UPI,Mobile,1360.78,Healthcare,Success
T001723,A00495,2025-02-05,UPI,Mobile,1081.68,Healthcare,Success
T001724,A00045,2025-08-25,Debit,Mobile,12938.61,Cash Withdrawal,Success
T001725,A00453,2024-04-25,Debit,Mobile,6611.98,Loan EMI,Success
T001726,A00186,2025-05-14,Debit,Branch,21947.53,Healthcare,Success
T001727,A00492,2025-08-17,NEFT,Branch,71852.65,Healthcare,Success
T001728,A00451,2025-12-19,UPI,Mobile,2131.02,Healthcare,Success
T001729,A00279,2025-09-18,UPI,Mobile,3054.59,Utility,Success
T001730,A00067,2025-03-30,Credit,ATM,3372.79,Travel,Success
T001731,A00378,2025-08-16,ATM,ATM,20000.0,Cash Withdrawal,Success
T001732,A00132,2024-01-01,UPI,Mobile,0.0,Travel,Success
T001733,A00535,2024-08-21,UPI,Mobile,1985.93,Healthcare,Success
T001734,A00513,2024-06-03,IMPS,Branch,20643.38,Healthcare,Success
T001735,A00023,2025-09-30,NEFT,Internet Banking,18992.7,Education,Reversed
T001736,A00119,2025-08-23,NEFT,Branch,90725.02,Investment,Success
T001737,A00172,2024-07-28,ATM,ATM,500.0,Cash Withdrawal,Success
T001738,A00435,2024-01-01,Debit,Branch,18143.69,Retail,Success
T001739,A00545,2024-04-06,UPI,Mobile,1332.44,Retail,Success
T001740,A00296,2024-11-05,UPI,Mobile,375.0,Utility,Success
T001741,A00338,2025-10-27,Credit,Branch,23445.63,Cash Withdrawal,Success
T001742,A00446,2025-02-15,NEFT,Mobile,13064.6,Healthcare,Failed
T001743,A00067,2025-06-12,Credit,ATM,8359.8,Retail,Failed
T001744,A00003,2025-02-14,UPI,Mobile,1330.98,Travel,Success
T001745,A00286,2025-02-27,UPI,Mobile,806.25,Retail,Success
T001746,A00194,2025-02-07,UPI,Mobile,1284.24,Utility,Success
T001747,A00574,2025-09-24,NEFT,Internet Banking,33427.04,Retail,Success
T001748,A00470,2024-11-15,IMPS,Mobile,28571.62,Retail,Success
T001749,A00095,2024-12-01,Debit,ATM,13359.24,Healthcare,Success
T001750,A00131,2025-09-20,Credit,Branch,28129.92,Retail,Success
T001751,A00384,2024-09-09,ATM,ATM,5000.0,Cash Withdrawal,Success
T001752,A00120,2024-03-13,UPI,Mobile,395.15,Healthcare,Success
T001753,A00573,2025-07-22,NEFT,Internet Banking,37631.02,Healthcare,Success
T001754,A00132,2024-04-12,UPI,Mobile,552.12,Utility,Success
T001755,A00404,2025-05-12,Credit,Mobile,3193.66,Cash Withdrawal,Success
T001756,A00264,2024-07-02,Credit,Internet Banking,19437.35,Investment,Success
T001757,A00465,2025-03-17,UPI,Mobile,1800.43,Retail,Success
T001758,A00170,2024-01-15,NEFT,Mobile,8244.91,Education,Success
T001759,A00473,2024-12-14,UPI,Mobile,1283.31,Retail,Success
T001760,A00327,2024-11-22,IMPS,Internet Banking,16116.33,Retail,Success
T001761,A00137,2024-09-05,NEFT,Mobile,29768.56,Education,Success
T001762,A00137,2025-10-10,Debit,Internet Banking,16774.56,Healthcare,Success
T001763,A00422,2025-10-09,Debit,ATM,15711.47,Education,Success
T001764,A00455,2024-06-13,NEFT,Internet Banking,24831.09,Investment,Success
T001765,A00482,2025-03-14,IMPS,Mobile,64742.75,Healthcare,Success
T001766,A00336,2025-09-19,Credit,Mobile,24665.47,Travel,Success
T001767,A00106,2024-04-04,Debit,ATM,16949.43,Investment,Success
T001768,A00572,2024-01-16,Credit,Internet Banking,7234.22,Loan EMI,Reversed
T001769,A00134,2024-07-19,NEFT,Internet Banking,30501.89,Retail,Failed
T001770,A00474,2024-01-14,IMPS,Mobile,91011.34,Healthcare,Success
T001771,A00277,2024-06-17,UPI,Mobile,1156.09,Healthcare,Success
T001772,A00173,2024-02-24,Debit,ATM,15742.92,Education,Success
T001773,A00363,2024-08-21,UPI,Mobile,796.47,Healthcare,Success
T001774,A00493,2025-07-21,Debit,Branch,20090.65,Healthcare,Failed
T001775,A00184,2024-11-13,Credit,Branch,5728.72,Healthcare,Success
T001776,A00282,2024-02-18,Credit,Internet Banking,10202.48,Cash Withdrawal,Success
T001777,A00500,2024-12-12,ATM,ATM,1000.0,Cash Withdrawal,Success
T001778,A00147,2024-07-17,Credit,Internet Banking,15390.69,Cash Withdrawal,Success
T001779,A00525,2025-11-29,IMPS,Branch,103006.33,Utility,Success
T001780,A00423,2024-07-30,Debit,ATM,12568.88,Utility,Success
T001781,A00591,2025-07-05,Debit,Branch,9012.92,Travel,Success
T001782,A00013,2025-11-01,UPI,Mobile,1142.12,Retail,Success
T001783,A00260,2024-02-12,Debit,Branch,19549.37,Retail,Reversed
T001784,A00242,2024-11-28,ATM,ATM,10000.0,Cash Withdrawal,Success
T001785,A00241,2024-12-04,NEFT,Mobile,46305.33,Utility,Failed
T001786,A00110,2025-06-11,Credit,Internet Banking,16565.36,Loan EMI,Success
T001787,A00069,2025-03-11,Debit,Branch,26419.66,Cash Withdrawal,Failed
T001788,A00383,2024-09-24,Debit,Mobile,11281.6,Education,Success
T001789,A00068,2025-05-01,UPI,Mobile,1997.93,Travel,Success
T001790,A00113,2024-01-16,UPI,Mobile,1129.52,Utility,Success
T001791,A00154,2025-07-03,UPI,Mobile,769.51,Utility,Success
T001792,A00455,2025-08-23,UPI,Mobile,907.8,Travel,Success
T001793,A00063,2024-11-09,IMPS,Mobile,2433.34,Healthcare,Success
T001794,A00512,2024-04-17,Debit,Internet Banking,15291.48,Utility,Success
T001795,A00094,2025-09-04,UPI,Mobile,2054.54,Healthcare,Success
T001796,A00139,2024-07-27,NEFT,Branch,47932.4,Investment,Success
T001797,A00248,2024-08-31,UPI,Mobile,724.47,Retail,Success
T001798,A00585,2025-05-26,Credit,Branch,7097.17,Education,Success
T001799,A00550,2024-02-20,ATM,ATM,10000.0,Cash Withdrawal,Success
T001800,A00128,2024-02-15,NEFT,Internet Banking,20695.64,Investment,Success
T001801,A00017,2024-03-05,ATM,ATM,5000.0,Cash Withdrawal,Success
T001802,A00047,2024-01-31,UPI,Mobile,3207.81,Healthcare,Success
T001803,A00583,2024-03-26,NEFT,Internet Banking,38396.14,Education,Success
T001804,A00064,2024-08-28,NEFT,Mobile,34827.27,Education,Success
T001805,A00090,2025-08-26,UPI,Mobile,2582.38,Retail,Success
T001806,A00586,2025-10-18,Credit,ATM,6945.17,Cash Withdrawal,Reversed
T001807,A00336,2025-11-23,NEFT,Internet Banking,43344.47,Utility,Success
T001808,A00018,2025-04-13,NEFT,Mobile,672158.81,Investment,Success
T001809,A00350,2025-08-25,Debit,Mobile,582322.13,Healthcare,Success
T001810,A00415,2025-03-08,Debit,Mobile,13597.93,Retail,Success
T001811,A00394,2024-11-02,NEFT,Branch,35777.55,Utility,Success
T001812,A00237,2024-10-15,Credit,Internet Banking,15002.62,Healthcare,Success
T001813,A00283,2025-09-25,UPI,Mobile,3888.3,Retail,Success
T001814,A00206,2025-03-16,UPI,Mobile,3705.44,Travel,Success
T001815,A00570,2025-08-04,UPI,Mobile,4327.72,Healthcare,Success
T001816,A00016,2025-06-24,Debit,Internet Banking,12721.02,Travel,Reversed
T001817,A00518,2025-09-21,Credit,Mobile,1599.16,Healthcare,Success
T001818,A00386,2025-04-09,NEFT,Branch,106572.84,Healthcare,Success
T001819,A00249,2024-05-09,Credit,Mobile,6073.89,Utility,Success
T001820,A00382,2025-04-10,NEFT,Branch,55663.21,Retail,Success
T001821,A00197,2025-01-24,Credit,Mobile,1634.39,Retail,Reversed
T001822,A00392,2024-05-22,IMPS,Mobile,34304.72,Education,Success
T001823,A00124,2025-04-16,UPI,Mobile,1157.78,Utility,Success
T001824,A00145,2025-05-14,Debit,Branch,27987.79,Travel,Success
T001825,A00587,2024-05-28,Debit,Internet Banking,13710.31,Utility,Success
T001826,A00148,2025-09-09,IMPS,Mobile,34045.03,Retail,Success
T001827,A00278,2025-01-10,Debit,Branch,14697.38,Travel,Success
T001828,A00312,2025-01-16,UPI,Mobile,41.2,Retail,Success
T001829,A00133,2024-01-03,NEFT,Internet Banking,20368.03,Investment,Success
T001830,A00001,2025-12-28,UPI,Mobile,1001.19,Retail,Success
T001831,A00363,2025-02-23,Debit,Mobile,16194.96,Loan EMI,Success
T001832,A00296,2025-04-26,IMPS,Branch,14731.34,Investment,Success
T001833,A00297,2024-01-06,Credit,Internet Banking,12362.35,Utility,Success
T001834,A00483,2024-09-03,Credit,Internet Banking,10261.77,Travel,Failed
T001835,A00397,2024-01-07,UPI,Mobile,922.72,Retail,Failed
T001836,A00061,2024-04-03,Credit,ATM,7452.44,Retail,Success
T001837,A00115,2025-11-03,Credit,Branch,10197.85,Investment,Success
T001838,A00386,2024-08-20,IMPS,Mobile,5535.39,Utility,Success
T001839,A00045,2024-02-03,UPI,Mobile,2607.08,Healthcare,Success
T001840,A00005,2025-05-10,Debit,Mobile,6041.22,Cash Withdrawal,Success
T001841,A00312,2024-08-20,NEFT,Internet Banking,27607.24,Retail,Success
T001842,A00591,2025-08-09,Debit,Internet Banking,27371.03,Healthcare,Success
T001843,A00505,2024-04-28,UPI,Mobile,2638.34,Retail,Success
T001844,A00550,2024-05-24,IMPS,Internet Banking,12496.63,Education,Success
T001845,A00074,2024-02-06,Debit,Mobile,493.22,Utility,Success
T001846,A00428,2024-08-15,ATM,ATM,500.0,Cash Withdrawal,Success
T001847,A00383,2025-03-24,Debit,Branch,15100.73,Healthcare,Success
T001848,A00565,2024-03-02,UPI,Mobile,1257.06,Utility,Success
T001849,A00459,2025-04-03,Debit,Branch,12411.27,Cash Withdrawal,Failed
T001850,A00537,2024-07-18,UPI,Mobile,2577.44,Travel,Success
T001851,A00317,2025-02-19,IMPS,Branch,62143.26,Utility,Success
T001852,A00474,2024-10-10,ATM,ATM,5000.0,Cash Withdrawal,Success
T001853,A00374,2024-03-22,Debit,Internet Banking,8056.46,Utility,Success
T001854,A00010,2025-08-31,Credit,ATM,10083.39,Healthcare,Success
T001855,A00328,2024-01-29,ATM,ATM,10000.0,Cash Withdrawal,Success
T001856,A00087,2024-04-12,UPI,Mobile,2004.96,Healthcare,Reversed
T001857,A00020,2024-05-25,Debit,ATM,14586.19,Loan EMI,Success
T001858,A00186,2024-06-21,UPI,Mobile,1737.97,Healthcare,Success
T001859,A00246,2024-11-18,NEFT,Mobile,83912.85,Utility,Reversed
T001860,A00086,2025-11-13,Credit,Internet Banking,14482.02,Healthcare,Success
T001861,A00379,2024-03-01,Credit,Internet Banking,17342.75,Retail,Success
T001862,A00226,2024-07-06,IMPS,Mobile,40946.52,Retail,Success
T001863,A00360,2024-02-02,UPI,Mobile,617.61,Retail,Success
T001864,A00473,2025-12-22,Debit,Branch,6811.13,Loan EMI,Success
T001865,A00376,2025-12-26,ATM,ATM,20000.0,Cash Withdrawal,Success
T001866,A00243,2025-11-13,ATM,ATM,500.0,Cash Withdrawal,Reversed
T001867,A00305,2025-11-24,UPI,Mobile,499.09,Utility,Success
T001868,A00125,2024-01-04,Debit,Branch,20589.24,Retail,Success
T001869,A00540,2025-09-18,ATM,ATM,2000.0,Cash Withdrawal,Success
T001870,A00099,2024-08-14,IMPS,Mobile,8197.92,Retail,Success
T001871,A00581,2025-01-02,Debit,Branch,9801.48,Healthcare,Success
T001872,A00047,2025-01-05,Debit,Mobile,8374.6,Retail,Success
T001873,A00014,2025-10-21,Credit,Internet Banking,8219.16,Retail,Success
T001874,A00469,2025-05-03,Debit,Branch,8736.12,Loan EMI,Success
T001875,A00132,2024-08-11,ATM,ATM,10000.0,Cash Withdrawal,Success
T001876,A00398,2024-08-18,Credit,Internet Banking,28479.75,Loan EMI,Success
T001877,A00164,2024-12-08,Debit,Branch,1975.78,Utility,Success
T001878,A00076,2025-05-20,Debit,Internet Banking,23632.12,Healthcare,Success
T001879,A00193,2024-10-19,Credit,ATM,9264.84,Utility,Success
T001880,A00157,2024-08-12,NEFT,Mobile,59482.73,Education,Success
T001881,A00033,2025-08-08,Credit,Internet Banking,11431.33,Retail,Success
T001882,A00576,2025-07-23,IMPS,Branch,13176.76,Education,Success
